mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENST00000337714.8	3909	2712	1.0054	0.340538107356	0.999999999999181
ENST00000576295.5	614	294	1.1596	-0.0582163862889	0.28315359126853
ENST00000554729.5	1608	1089	1.0154	0.0980223268627	0.999766467699586
ENST00000557430.1	535	276	0.8522	-0.0491015871107	0.106189367886473
ENST00000241014.6	3050	2136	1.0496	0.505231215437	0.999999999844672
ENST00000497090.1	501	243	0.9777	0.462610694411	0.738893902156946
ENST00000406540.5	2869	1239	1.1524	0.303405579161	0.999991619303437
ENST00000464789.2	2664	1239	1.1524	0.303405579161	0.999991712977684
ENST00000259216.4	1046	672	1.0786	0.221012530051	0.990911833304141
ENST00000621673.4	1444	447	1.0116	0.173979831216	0.837017656052926
ENST00000615342.4	1554	576	0.8356	0.114164267209	0.891264299632517
ENST00000368097.8	1604	600	1.2756	0.529529593575	0.99835241025216
ENST00000320307.8	709	600	1.2756	0.529529593575	0.998431188427641
ENST00000377710.10	2231	1035	0.831	0.151446996722	0.999396518947979
ENST00000377704.4	1781	759	0.5474	0.00724684543923	0.923886647578029
ENST00000349048.9	2907	2343	1.2272	0.665324396547	0.999999999996879
ENST00000495274.1	951	570	1.1882	0.54247446227	0.997224745320657
ENST00000455127.6	1209	294	1.0951	0.655388553133	0.958771084360304
ENST00000538396.5	925	294	1.0951	0.655388553133	0.959382256087035
ENST00000507439.5	1374	459	1.075	0.294435568054	0.938416763456456
ENST00000281243.10	1507	735	1.2358	0.292741354431	0.998253464079188
ENST00000307650.9	931	483	1.179	0.401890365038	0.982487509810835
ENST00000619674.1	2306	300	0.7575	0.0236902697545	0.136626737558918
ENST00000319194.9	3763	2916	0.9882	0.201441865603	0.999999999999795
ENST00000319212.9	3780	3165	0.9881	0.220054781736	1
ENST00000372522.5	650	201	1.05	0.35830259632	0.544489389035313
ENST00000372521.9	807	201	1.05	0.35830259632	0.542353495422657
ENST00000530927.5	1440	1029	1.1797	0.321894529929	0.99993393382438
ENST00000531690.5	515	246	1.1847	0.233964711969	0.598471528564741
ENST00000409831.5	2371	1881	1.2322	0.642546315704	0.999999999399067
ENST00000410077.2	1835	1386	1.2219	0.543572724092	0.999999719825894
ENST00000381348.4	1510	324	0.6931	0.103157860808	0.21905059511415
ENST00000669957.1	325	324	0.6931	0.103157860808	0.23036833302482
ENST00000301727.9	2548	2355	1.242	0.596750736544	0.999999999996145
ENST00000565090.5	2028	1824	1.2492	0.622014752196	0.999999998808021
ENST00000638208.1	2191	1272	0.8007	-0.0099145353166	0.999874397428003
ENST00000465539.1	1970	1272	0.8007	-0.0099145353166	0.999875910071583
ENST00000463642.1	457	144	0.5793	-0.146411663407	0.00585829178550925
ENST00000636485.1	1587	240	0.7858	-0.0138577358541	0.0687701436802702
ENST00000475324.1	661	126	0.7345	-0.124505267454	0.00920598181979178
ENST00000451452.1	3844	1245	0.8356	0.0689306809228	0.999897783563323
ENST00000425090.1	461	78	0.8424	-0.543263276624	0.000627028322037816
ENST00000538220.1	558	363	1.3136	-0.0756484263202	0.567397143268388
ENST00000535716.5	563	423	1.2828	0.0749640452589	0.851955242675323
ENST00000322495.4	2599	285	0.4533	-0.217882681934	0.0105394185243015
ENST00000452436.3	324	174	0.7771	0.00320709968546	0.039116206732449
ENST00000652544.1	2919	294	0.8964	0.222609635407	0.435751294432845
ENST00000472227.5	1816	378	1.0799	0.142601744093	0.708658490464522
ENST00000377614.7	1890	462	0.5559	0.0987820949019	0.43840691940132
ENST00000451282.2	293	288	0.9514	0.0909344002031	0.311951681525807
ENST00000635438.1	565	78	1.1418	-0.16537351898	0.0170506010099254
ENST00000503395.5	1735	690	0.7609	0.234387775484	0.978984451562207
ENST00000290377.9	1563	1119	1.273	0.49463667494	0.999993823883144
ENST00000508529.3	1334	1119	1.273	0.49463667494	0.999993900947398
ENST00000548404.6	928	267	0.8831	-0.0186796923087	0.123317455154868
ENST00000550096.5	695	294	0.6844	-0.0154771976096	0.0901294596384444
ENST00000313342.8	933	933	0.9325	0.443784423277	0.999789555463386
ENST00000663163.1	589	528	1.2349	0.599841190888	0.997383490803592
ENST00000326391.6	1422	417	0.486	-0.0972884371514	0.103754400459325
ENST00000418424.2	324	72	0.7691	-0.223680150229	0.00318261130522828
ENST00000641781.1	3540	1074	0.762	0.228370847373	0.999666549745751
ENST00000641483.1	3547	639	1.028	0.213450297035	0.981385142419597
ENST00000474011.5	1482	243	0.9184	-0.285138395738	0.0228536202015401
ENST00000470054.5	1891	657	0.7995	0.116067975309	0.946776607273477
ENST00000499314.6	838	621	1.0177	0.177071909559	0.974812621239912
ENST00000500444.3	1805	1245	0.7964	0.0227392741443	0.999861525456974
ENST00000456027.1	575	399	0.9264	0.26209343217	0.80024644048951
ENST00000414804.5	522	171	0.6066	-0.00156440209939	0.0205841725318368
ENST00000444242.1	1191	393	0.7458	-0.0515875308722	0.224587616210019
ENST00000652562.1	647	102	0.799	-0.107291499295	0.00976060066109789
ENST00000439119.5	468	129	0.8058	-0.0594237419578	0.0180961983318997
ENST00000450626.1	357	294	1.2916	0.410257436742	0.915527496120626
ENST00000441139.5	3461	438	0.9618	0.14758096931	0.748956305782031
ENST00000651484.1	3118	288	0.5573	-0.171026872955	0.0199555245465847
ENST00000426329.6	1185	858	0.8454	0.0942409805141	0.994468777212029
ENST00000492533.3	413	273	0.9044	0.131640467187	0.293093017843905
ENST00000450661.1	962	183	0.7905	0.272598445435	0.189283040108137
ENST00000423084.1	748	129	0.6891	0.212525341864	0.0594590789419725
ENST00000414190.6	2337	162	0.6379	-0.249482959213	0.00423897940954737
ENST00000515341.6	1828	1407	1.2201	0.395420165476	0.999999452524058
ENST00000559768.1	578	549	0.9202	0.209414730212	0.938474374807792
ENST00000583364.5	563	87	1.2453	0.662330085419	0.806268512875479
ENST00000585017.1	567	261	1.1889	0.436493939468	0.859065249850332
ENST00000420064.1	602	189	0.7782	-0.0321312465758	0.0369908112316773
ENST00000449483.1	735	249	0.8408	0.0487143181253	0.131354988670003
ENST00000419462.1	1555	408	1.041	0.251124510943	0.853619257101788
ENST00000519039.1	641	408	1.041	0.251124510943	0.85977108658317
ENST00000649320.1	1376	306	0.9782	0.146978817484	0.446076724219331
ENST00000648904.1	1154	306	0.9782	0.146978817484	0.449086404139279
ENST00000650213.1	1092	306	0.9782	0.146978817484	0.449927621470594
ENST00000437960.1	408	306	0.9782	0.146978817484	0.459226108988096
ENST00000416673.6	2078	243	0.8563	0.0708053487259	0.136778233950444
ENST00000391616.3	738	243	0.8563	0.0708053487259	0.145687039775825
ENST00000407767.1	334	174	1.0824	0.0804943487658	0.157036725240272
ENST00000571188.1	543	90	1.112	0.114414984606	0.0891706239189928
ENST00000502759.1	1984	318	0.6235	-0.0946296083086	0.0570827535804923
ENST00000506739.1	1184	183	0.6389	0.0629251456914	0.0369053766541485
ENST00000511195.1	326	78	1.0262	0.000980590662427	0.0313624956149845
ENST00000510805.1	1989	426	0.8528	0.110860174148	0.6084825377774
ENST00000418136.3	578	354	0.9493	0.175032420007	0.60703098716209
ENST00000521854.1	457	183	1.2528	0.40195881103	0.721443900292612
ENST00000606507.1	370	141	0.9901	-0.221418381704	0.0147467058477964
ENST00000623554.3	1137	360	0.7268	0.0727212009129	0.285666958020221
ENST00000651050.1	1548	417	0.4989	0.0719458245577	0.251304319373115
ENST00000605269.1	557	216	0.8443	0.0584333561989	0.10179602896291
ENST00000649782.1	503	150	1.085	0.12367241408	0.156139323720137
ENST00000652665.1	960	465	0.6522	0.1302920369	0.589064634518741
ENST00000450250.1	898	465	0.6522	0.1302920369	0.589887302571394
ENST00000512016.1	3115	351	0.9766	0.135844971904	0.529586934286524
ENST00000514881.1	919	426	0.93	0.0584218699826	0.610049181856845
